Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1994-09-09,2179.6,2192.29,2154.06,2155.58,0,0,0
1994-09-12,2156.34,2157.06,2146.62,2155.81,0,0,0
1994-09-13,2152.56,2157.16,2136.49,2157.15,0,0,0
1994-09-14,2149.62,2149.78,2114.49,2118.17,0,0,0
1994-09-15,2120.91,2130.5,2115.29,2129.36,0,0,0
1994-09-16,2135.82,2136.29,2096.52,2097.45,0,0,0
1994-09-19,2102.91,2104.09,2094.43,2100.55,0,0,0
1994-09-20,2102.89,2102.89,2059.07,2059.15,0,0,0
1994-09-21,2051.68,2087.14,2051.41,2067.17,0,0,0
1994-09-22,2072.96,2086.71,2066.91,2072.81,0,0,0
1994-09-23,2077.95,2107.12,2076.46,2097.33,0,0,0
1994-09-26,2097.08,2099.4,2056.54,2057.83,0,0,0
1994-09-27,2053.54,2064.66,2051.58,2056.89,0,0,0
1994-09-28,2063.74,2073.85,2063.74,2070.36,0,0,0
1994-09-29,2060.42,2060.97,2010.75,2016.08,0,0,0
1994-09-30,2009.95,2014.47,1984.65,2002.3,0,0,0
1994-10-04,1995.8,1995.8,1978.57,1988.67,0,0,0
1994-10-05,1978.12,1979.68,1930.55,1946.49,0,0,0
1994-10-06,1955.75,1965.41,1948.07,1965.41,0,0,0
1994-10-07,1962.42,1979.97,1955.65,1977.67,0,0,0
1994-10-10,1987.6,2048.56,1987.15,2048.56,0,0,0
1994-10-11,2045.41,2088.88,2045.41,2087.71,0,0,0
1994-10-12,2087.96,2090.04,2068.09,2072.68,0,0,0
1994-10-13,2064.41,2112.92,2061.99,2108.08,0,0,0
1994-10-14,2099.15,2118.92,2093.02,2118.52,0,0,0
1994-10-17,2106.96,2147.03,2090.69,2095.58,0,0,0
1994-10-18,2094.09,2094.21,2068.27,2069.58,0,0,0
1994-10-19,2071.04,2074.79,2046.65,2058.13,0,0,0
1994-10-20,2047.16,2072.48,2046.99,2048.15,0,0,0
1994-10-21,2043.06,2043.12,2007.19,2016.6,0,0,0
1994-10-24,2020.26,2026.34,2015.35,2022.64,0,0,0
1994-10-25,2009.88,2009.88,1975.44,1995.85,0,0,0
1994-10-26,2003.36,2024.96,2003.36,2009.45,0,0,0
1994-10-27,2014.59,2026.37,2013.11,2026.37,0,0,0
1994-10-28,2032.89,2065.58,2032.56,2064.86,0,0,0
1994-10-31,2076.94,2082.17,2060.78,2061.58,0,0,0
1994-11-01,2052.22,2070.03,2047.61,2066.18,0,0,0
1994-11-02,2057.77,2059.23,2038.06,2039.91,0,0,0
1994-11-03,2045.72,2062.45,2036.72,2061.37,0,0,0
1994-11-04,2066.33,2076.89,2062.92,2069.39,0,0,0
1994-11-07,2056.71,2057.55,2040.19,2043.3,0,0,0
1994-11-08,2045.35,2057.22,2045.35,2056.36,0,0,0
1994-11-09,2064.45,2090.78,2064.25,2090.78,0,0,0
1994-11-10,2091.37,2101.36,2076.66,2098.04,0,0,0
1994-11-11,2078.53,2092.3,2072.99,2073.67,0,0,0
1994-11-14,2086.61,2093.37,2086.31,2091.04,0,0,0
1994-11-15,2098.43,2115.9,2098.0,2112.21,0,0,0
1994-11-17,2104.88,2105.99,2091.94,2091.94,0,0,0
1994-11-18,2100.98,2100.98,2078.51,2089.48,0,0,0
1994-11-21,2099.57,2104.62,2096.92,2097.2,0,0,0
1994-11-22,2091.14,2095.87,2064.07,2073.29,0,0,0
1994-11-23,2043.36,2043.36,2025.36,2040.05,0,0,0
1994-11-24,2041.65,2063.26,2041.65,2058.79,0,0,0
1994-11-25,2065.58,2069.74,2045.97,2056.27,0,0,0
1994-11-28,2060.54,2071.31,2047.36,2050.82,0,0,0
1994-11-29,2054.97,2055.97,2034.73,2036.24,0,0,0
1994-11-30,2039.7,2057.28,2035.49,2057.28,0,0,0
1994-12-01,2054.16,2054.16,2044.44,2045.54,0,0,0
1994-12-02,2035.73,2046.44,2035.59,2042.38,0,0,0
1994-12-05,2054.91,2073.12,2054.91,2067.26,0,0,0
1994-12-06,2072.25,2072.94,2042.01,2046.99,0,0,0
1994-12-07,2047.8,2058.45,2041.56,2044.04,0,0,0
1994-12-08,2045.49,2048.12,2038.87,2041.85,0,0,0
1994-12-09,2034.4,2035.06,2022.45,2024.19,0,0,0
1994-12-12,2026.2,2033.82,1998.2,2003.64,0,0,0
1994-12-13,2008.23,2019.31,2002.93,2019.13,0,0,0
1994-12-14,2017.65,2040.94,2016.98,2040.94,0,0,0
1994-12-15,2046.9,2060.91,2045.44,2054.23,0,0,0
1994-12-16,2059.94,2071.12,2059.75,2069.9,0,0,0
1994-12-19,2080.07,2086.32,2066.48,2066.59,0,0,0
1994-12-20,2063.99,2082.38,2063.99,2080.16,0,0,0
1994-12-21,2084.17,2095.82,2082.92,2095.5,0,0,0
1994-12-22,2100.97,2103.8,2093.26,2102.25,0,0,0
1994-12-23,2102.91,2104.44,2092.67,2100.98,0,0,0
1994-12-27,2103.59,2112.35,2103.59,2110.77,0,0,0
1994-12-28,2116.25,2116.32,2096.13,2097.34,0,0,0
1994-12-29,2092.96,2093.08,2071.33,2074.68,0,0,0
1994-12-30,2095.8,2098.88,2095.8,2097.51,0,0,0
1995-01-02,2091.47,2092.33,2078.46,2079.19,0,0,0
1995-01-03,2079.2,2079.64,2065.45,2068.92,0,0,0
1995-01-04,2076.12,2081.15,2071.63,2072.9,0,0,0
1995-01-05,2074.96,2075.0,2050.6,2051.46,0,0,0
1995-01-06,2049.12,2059.02,2045.83,2058.2,0,0,0
1995-01-09,2061.61,2068.67,2052.05,2053.41,0,0,0
1995-01-10,2049.89,2062.08,2042.22,2062.08,0,0,0
1995-01-11,2059.07,2067.58,2052.99,2061.76,0,0,0
1995-01-12,2069.94,2071.32,2053.28,2059.68,0,0,0
1995-01-13,2061.2,2066.4,2057.55,2064.14,0,0,0
1995-01-16,2071.26,2094.05,2070.22,2088.25,0,0,0
1995-01-17,2092.81,2095.5,2076.97,2081.39,0,0,0
1995-01-18,2079.39,2086.65,2075.6,2085.62,0,0,0
1995-01-19,2088.93,2092.95,2077.89,2079.6,0,0,0
1995-01-20,2072.96,2072.96,2048.75,2050.86,0,0,0
1995-01-23,2036.79,2036.83,2007.1,2013.03,0,0,0
1995-01-24,2024.04,2032.54,2019.0,2027.67,0,0,0
1995-01-25,2021.29,2028.45,2013.77,2026.97,0,0,0
1995-01-26,2035.7,2041.43,2030.38,2040.79,0,0,0
1995-01-27,2032.69,2035.56,2022.97,2030.56,0,0,0
1995-01-30,2027.81,2035.68,2026.68,2026.68,0,0,0
1995-01-31,2026.66,2029.84,2018.34,2024.82,0,0,0
1995-02-01,2028.7,2050.07,2026.72,2047.44,0,0,0
1995-02-02,2046.34,2046.41,2038.03,2038.46,0,0,0
1995-02-03,2041.49,2079.09,2041.28,2077.94,0,0,0
1995-02-06,2084.98,2093.12,2083.16,2085.08,0,0,0
1995-02-07,2085.16,2097.36,2085.16,2093.01,0,0,0
1995-02-08,2095.8,2095.8,2084.72,2087.78,0,0,0
1995-02-09,2086.09,2128.56,2082.96,2117.8,0,0,0
1995-02-10,2123.96,2136.43,2123.96,2127.56,0,0,0
1995-02-13,2123.27,2126.29,2116.37,2118.96,0,0,0
1995-02-14,2124.55,2135.01,2123.92,2128.33,0,0,0
1995-02-15,2126.78,2137.83,2121.81,2135.49,0,0,0
1995-02-16,2142.94,2149.86,2107.0,2112.06,0,0,0
1995-02-17,2106.58,2126.85,2099.71,2119.29,0,0,0
1995-02-20,2110.5,2110.5,2101.12,2101.98,0,0,0
1995-02-21,2107.25,2107.25,2091.93,2101.82,0,0,0
1995-02-22,2093.03,2098.24,2085.82,2096.26,0,0,0
1995-02-23,2100.42,2127.77,2100.42,2126.44,0,0,0
1995-02-24,2125.94,2129.46,2112.37,2117.59,0,0,0
1995-02-27,2102.14,2108.48,2090.53,2106.05,0,0,0
1995-02-28,2111.37,2111.44,2097.3,2097.85,0,0,0
1995-03-01,2100.2,2131.37,2100.2,2127.21,0,0,0
1995-03-02,2129.47,2131.77,2115.01,2116.64,0,0,0
1995-03-03,2113.55,2116.34,2092.45,2094.16,0,0,0
1995-03-06,2086.8,2092.99,2060.61,2069.95,0,0,0
1995-03-07,2077.12,2087.24,2039.84,2041.26,0,0,0
1995-03-08,2017.6,2035.85,2013.67,2029.38,0,0,0
1995-03-09,2041.46,2045.54,1984.17,1989.2,0,0,0
1995-03-10,1992.46,2014.18,1965.49,2008.85,0,0,0
1995-03-13,2009.41,2013.12,1974.14,1974.14,0,0,0
1995-03-14,1973.3,2023.37,1965.07,2022.5,0,0,0
1995-03-15,2023.69,2023.69,1995.22,1995.22,0,0,0
1995-03-16,2003.36,2016.15,1992.17,2016.15,0,0,0
1995-03-17,2019.28,2019.28,1974.63,1979.52,0,0,0
1995-03-20,1979.38,1992.71,1979.26,1984.99,0,0,0
1995-03-21,1991.07,2010.93,1973.95,1984.15,0,0,0
1995-03-22,1979.34,1990.54,1971.76,1978.07,0,0,0
1995-03-23,1977.15,1977.15,1913.42,1935.08,0,0,0
1995-03-24,1940.99,1943.46,1918.39,1935.87,0,0,0
1995-03-27,1944.26,1956.83,1928.72,1928.82,0,0,0
1995-03-28,1931.52,1945.45,1896.55,1911.7,0,0,0
1995-03-29,1903.76,1921.3,1891.71,1918.85,0,0,0
1995-03-30,1924.19,1966.84,1923.74,1949.76,0,0,0
1995-03-31,1955.09,1955.59,1910.08,1914.69,0,0,0
1995-04-03,1916.17,1943.77,1908.83,1934.96,0,0,0
1995-04-04,1940.34,1972.42,1939.32,1965.68,0,0,0
1995-04-05,1966.47,1977.28,1961.67,1972.59,0,0,0
1995-04-06,1961.02,1987.53,1954.98,1976.52,0,0,0
1995-04-07,1976.44,1987.07,1975.66,1978.71,0,0,0
1995-04-10,1986.96,1993.97,1968.97,1980.81,0,0,0
1995-04-11,1988.73,1993.13,1978.8,1979.26,0,0,0
1995-04-12,1976.81,1991.72,1976.81,1991.08,0,0,0
1995-04-13,1994.49,1994.51,1981.09,1982.99,0,0,0
1995-04-18,1971.15,1971.15,1953.79,1954.62,0,0,0
1995-04-19,1944.77,1951.54,1938.74,1943.88,0,0,0
1995-04-20,1949.96,1959.06,1946.81,1955.33,0,0,0
1995-04-21,1963.67,1990.09,1963.29,1987.7,0,0,0
1995-04-24,1983.0,1990.12,1971.35,1978.97,0,0,0
1995-04-25,1988.44,2014.1,1985.98,2007.57,0,0,0
1995-04-26,2014.2,2030.38,2012.08,2028.52,0,0,0
1995-04-27,2031.84,2031.84,2018.94,2024.25,0,0,0
1995-04-28,2024.87,2028.54,2015.71,2017.95,0,0,0
1995-05-02,2022.81,2037.87,2022.81,2036.47,0,0,0
1995-05-03,2040.64,2041.43,2027.32,2037.99,0,0,0
1995-05-04,2046.03,2052.66,2029.62,2034.15,0,0,0
1995-05-05,2031.71,2033.91,2020.52,2021.22,0,0,0
1995-05-08,2021.04,2030.65,2018.9,2030.65,0,0,0
1995-05-09,2037.25,2053.06,2037.25,2050.66,0,0,0
1995-05-10,2054.59,2067.22,2052.49,2064.41,0,0,0
1995-05-11,2069.06,2086.41,2058.24,2086.41,0,0,0
1995-05-12,2100.86,2104.51,2091.99,2102.4,0,0,0
1995-05-15,2097.2,2100.25,2086.52,2092.0,0,0,0
1995-05-16,2087.19,2116.68,2082.06,2109.36,0,0,0
1995-05-17,2112.55,2112.58,2086.29,2088.99,0,0,0
1995-05-18,2085.2,2098.14,2081.08,2083.8,0,0,0
1995-05-19,2065.39,2070.38,2052.89,2064.42,0,0,0
1995-05-22,2069.36,2097.35,2068.2,2096.87,0,0,0
1995-05-23,2097.6,2101.71,2078.72,2083.55,0,0,0
1995-05-24,2092.63,2113.07,2092.63,2105.88,0,0,0
1995-05-26,2091.06,2091.06,2065.71,2065.71,0,0,0
1995-05-29,2059.23,2069.53,2058.24,2069.26,0,0,0
1995-05-30,2072.41,2088.36,2072.41,2081.46,0,0,0
1995-05-31,2089.29,2100.1,2083.38,2099.95,0,0,0
1995-06-01,2116.64,2135.37,2112.87,2119.24,0,0,0
1995-06-02,2121.43,2139.32,2117.31,2132.72,0,0,0
1995-06-06,2141.55,2154.65,2139.6,2154.17,0,0,0
1995-06-07,2144.48,2144.48,2135.14,2136.72,0,0,0
1995-06-08,2138.34,2143.93,2130.05,2137.21,0,0,0
1995-06-09,2128.62,2129.29,2106.81,2107.16,0,0,0
1995-06-12,2101.57,2129.92,2101.35,2127.79,0,0,0
1995-06-13,2129.15,2130.87,2112.88,2124.25,0,0,0
1995-06-14,2132.49,2137.75,2121.72,2124.84,0,0,0
1995-06-16,2123.68,2127.59,2111.09,2125.06,0,0,0
1995-06-19,2120.29,2156.12,2120.29,2154.13,0,0,0
1995-06-20,2157.22,2162.55,2134.04,2140.36,0,0,0
1995-06-21,2143.81,2152.89,2142.48,2144.88,0,0,0
1995-06-22,2138.68,2166.03,2134.96,2162.39,0,0,0
1995-06-23,2168.63,2174.14,2131.44,2138.22,0,0,0
1995-06-26,2137.85,2146.36,2128.07,2137.36,0,0,0
1995-06-27,2129.68,2130.66,2119.43,2128.99,0,0,0
1995-06-28,2115.18,2115.18,2087.65,2091.3,0,0,0
1995-06-29,2096.42,2111.06,2092.47,2094.68,0,0,0
1995-06-30,2087.37,2092.18,2079.86,2089.04,0,0,0
1995-07-03,2081.01,2100.48,2081.01,2099.68,0,0,0
1995-07-04,2105.87,2114.98,2105.87,2110.13,0,0,0
1995-07-05,2115.05,2118.75,2103.67,2117.63,0,0,0
1995-07-06,2117.14,2125.12,2110.33,2111.35,0,0,0
1995-07-07,2132.2,2163.6,2132.2,2163.37,0,0,0
1995-07-10,2173.52,2184.56,2171.94,2184.39,0,0,0
1995-07-11,2180.73,2201.68,2173.84,2194.15,0,0,0
1995-07-12,2191.32,2200.92,2182.96,2200.32,0,0,0
1995-07-13,2210.76,2217.42,2192.75,2193.72,0,0,0
1995-07-14,2197.47,2198.18,2182.17,2191.25,0,0,0
1995-07-17,2196.44,2205.95,2196.44,2201.36,0,0,0
1995-07-18,2195.69,2197.6,2183.71,2183.71,0,0,0
1995-07-19,2178.16,2196.23,2174.05,2195.31,0,0,0
1995-07-20,2177.31,2191.02,2172.47,2183.52,0,0,0
1995-07-21,2193.16,2202.45,2192.95,2196.54,0,0,0
1995-07-24,2199.52,2232.27,2196.92,2232.02,0,0,0
1995-07-25,2233.08,2236.46,2224.68,2232.23,0,0,0
1995-07-26,2241.45,2246.52,2235.26,2237.73,0,0,0
1995-07-27,2233.59,2240.16,2229.23,2239.36,0,0,0
1995-07-28,2241.15,2242.25,2215.11,2217.91,0,0,0
1995-07-31,2215.27,2222.55,2212.19,2222.51,0,0,0
1995-08-01,2225.67,2229.72,2210.85,2211.26,0,0,0
1995-08-02,2222.27,2255.84,2222.26,2249.6,0,0,0
1995-08-03,2248.06,2249.32,2229.89,2234.86,0,0,0
1995-08-04,2235.17,2242.01,2233.75,2236.68,0,0,0
1995-08-07,2240.12,2250.12,2239.92,2244.56,0,0,0
1995-08-08,2250.34,2250.34,2233.73,2236.89,0,0,0
1995-08-09,2234.17,2236.83,2218.81,2222.28,0,0,0
1995-08-10,2224.73,2236.72,2214.87,2236.72,0,0,0
1995-08-11,2239.72,2240.54,2223.74,2228.44,0,0,0
1995-08-14,2225.72,2226.11,2203.05,2211.03,0,0,0
1995-08-15,2218.11,2245.53,2218.11,2236.73,0,0,0
1995-08-16,2248.15,2260.99,2248.15,2251.64,0,0,0
1995-08-17,2255.38,2263.93,2246.74,2253.93,0,0,0
1995-08-18,2261.05,2272.23,2255.53,2265.86,0,0,0
1995-08-21,2264.19,2278.12,2260.74,2269.6,0,0,0
1995-08-22,2273.65,2274.02,2254.28,2258.97,0,0,0
1995-08-23,2264.59,2270.92,2258.16,2262.66,0,0,0
1995-08-24,2263.04,2270.94,2250.04,2253.91,0,0,0
1995-08-25,2255.98,2261.6,2246.11,2257.34,0,0,0
1995-08-28,2258.88,2259.02,2233.27,2240.31,0,0,0
1995-08-29,2239.86,2240.18,2227.74,2230.27,0,0,0
1995-08-30,2234.35,2251.63,2233.97,2251.3,0,0,0
1995-08-31,2244.53,2245.0,2232.08,2234.23,0,0,0
1995-09-01,2237.28,2242.8,2232.35,2242.76,0,0,0
1995-09-04,2240.07,2263.37,2240.07,2263.08,0,0,0
1995-09-05,2266.33,2269.73,2261.31,2266.57,0,0,0
1995-09-06,2275.03,2282.21,2263.66,2266.37,0,0,0
1995-09-07,2269.15,2270.89,2254.96,2269.01,0,0,0
1995-09-08,2273.19,2280.16,2264.65,2266.77,0,0,0
1995-09-11,2263.28,2270.08,2256.77,2268.26,0,0,0
1995-09-12,2271.2,2274.51,2264.52,2266.07,0,0,0
1995-09-13,2273.69,2301.72,2273.54,2300.72,0,0,0
1995-09-14,2303.99,2308.34,2298.21,2300.29,0,0,0
1995-09-15,2304.22,2320.58,2302.97,2305.58,0,0,0
1995-09-18,2294.55,2305.8,2287.65,2289.49,0,0,0
1995-09-19,2297.08,2315.58,2297.08,2306.66,0,0,0
1995-09-20,2314.2,2317.69,2288.85,2294.15,0,0,0
1995-09-21,2283.58,2292.03,2272.17,2275.72,0,0,0
1995-09-22,2259.94,2264.48,2196.4,2204.44,0,0,0
1995-09-25,2216.53,2222.29,2202.46,2212.97,0,0,0
1995-09-26,2221.0,2235.28,2220.58,2232.02,0,0,0
1995-09-27,2223.47,2224.85,2178.36,2190.9,0,0,0
1995-09-28,2181.27,2197.57,2164.68,2184.24,0,0,0
1995-09-29,2181.36,2201.6,2168.71,2201.27,0,0,0
1995-10-02,2206.35,2210.14,2193.42,2197.01,0,0,0
1995-10-04,2206.79,2219.04,2206.31,2211.6,0,0,0
1995-10-05,2212.02,2214.13,2189.52,2191.54,0,0,0
1995-10-06,2191.62,2191.62,2159.46,2176.35,0,0,0
1995-10-09,2159.48,2175.0,2152.51,2157.41,0,0,0
1995-10-10,2168.95,2171.97,2119.42,2137.01,0,0,0
1995-10-11,2142.84,2159.98,2135.53,2153.56,0,0,0
1995-10-12,2152.34,2165.89,2152.3,2159.73,0,0,0
1995-10-13,2161.14,2207.29,2161.14,2206.11,0,0,0
1995-10-16,2206.56,2208.76,2185.84,2193.85,0,0,0
1995-10-17,2196.08,2207.21,2185.52,2185.52,0,0,0
1995-10-18,2179.81,2213.59,2174.67,2197.57,0,0,0
1995-10-19,2193.38,2197.26,2174.37,2176.09,0,0,0
1995-10-20,2178.08,2184.23,2139.52,2148.12,0,0,0
1995-10-23,2136.87,2136.87,2107.46,2116.86,0,0,0
1995-10-24,2120.68,2132.63,2107.05,2114.88,0,0,0
1995-10-25,2125.06,2149.86,2124.76,2140.74,0,0,0
1995-10-26,2135.14,2144.73,2123.27,2142.74,0,0,0
1995-10-27,2130.76,2130.97,2094.35,2112.01,0,0,0
1995-10-30,2129.4,2152.39,2129.4,2149.71,0,0,0
1995-10-31,2147.27,2172.04,2147.27,2165.76,0,0,0
1995-11-01,2162.45,2183.73,2151.74,2182.11,0,0,0
1995-11-02,2187.87,2189.7,2167.44,2180.49,0,0,0
1995-11-03,2188.66,2199.72,2168.45,2169.69,0,0,0
1995-11-06,2171.45,2176.61,2160.85,2168.57,0,0,0
1995-11-07,2174.08,2182.23,2154.87,2174.27,0,0,0
1995-11-08,2178.35,2186.45,2168.37,2184.05,0,0,0
1995-11-09,2198.58,2204.55,2181.67,2182.47,0,0,0
1995-11-10,2177.41,2177.41,2162.57,2174.78,0,0,0
1995-11-13,2170.68,2195.15,2169.14,2195.15,0,0,0
1995-11-14,2196.07,2204.11,2186.52,2197.34,0,0,0
1995-11-15,2187.92,2197.68,2181.5,2196.64,0,0,0
1995-11-16,2205.31,2209.48,2191.54,2202.5,0,0,0
1995-11-17,2201.48,2208.3,2188.74,2196.59,0,0,0
1995-11-20,2204.91,2224.11,2202.67,2204.01,0,0,0
1995-11-21,2204.61,2208.74,2198.72,2201.9,0,0,0
1995-11-22,2210.55,2215.3,2188.21,2194.53,0,0,0
1995-11-23,2191.08,2202.61,2190.92,2197.26,0,0,0
1995-11-24,2201.62,2211.34,2193.11,2210.92,0,0,0
1995-11-27,2221.18,2248.14,2221.18,2247.97,0,0,0
1995-11-28,2244.85,2251.53,2238.89,2242.91,0,0,0
1995-11-29,2248.48,2255.81,2242.07,2249.75,0,0,0
1995-11-30,2252.16,2254.95,2234.31,2254.95,0,0,0
1995-12-01,2256.21,2269.0,2252.61,2266.56,0,0,0
1995-12-04,2260.28,2261.59,2249.54,2261.08,0,0,0
1995-12-05,2267.83,2273.37,2255.67,2269.34,0,0,0
1995-12-06,2262.11,2277.11,2259.65,2274.94,0,0,0
1995-12-07,2278.29,2278.55,2256.62,2260.62,0,0,0
1995-12-08,2258.74,2284.02,2257.13,2277.7,0,0,0
1995-12-11,2275.71,2280.47,2273.5,2280.39,0,0,0
1995-12-12,2280.89,2290.96,2276.85,2278.64,0,0,0
1995-12-13,2284.1,2285.98,2274.13,2283.26,0,0,0
1995-12-14,2288.33,2291.49,2283.82,2286.21,0,0,0
1995-12-15,2283.21,2293.66,2276.64,2283.84,0,0,0
1995-12-18,2283.94,2283.94,2236.66,2240.24,0,0,0
1995-12-19,2240.17,2248.49,2227.23,2241.43,0,0,0
1995-12-20,2256.01,2271.59,2251.97,2268.07,0,0,0
1995-12-21,2263.12,2268.93,2254.69,2268.35,0,0,0
1995-12-22,2277.23,2281.29,2273.36,2280.81,0,0,0
1995-12-27,2277.89,2283.09,2276.42,2280.44,0,0,0
1995-12-28,2277.5,2279.94,2271.54,2273.9,0,0,0
1995-12-29,2275.38,2275.38,2256.59,2260.69,0,0,0
1996-01-02,2259.92,2309.1,2259.92,2307.7,0,0,0
1996-01-03,2311.92,2335.53,2311.6,2326.18,0,0,0
1996-01-04,2329.72,2343.33,2321.63,2332.81,0,0,0
1996-01-05,2321.86,2333.08,2309.1,2315.66,0,0,0
1996-01-08,2324.38,2337.54,2314.99,2336.76,0,0,0
1996-01-09,2343.69,2360.78,2343.69,2351.47,0,0,0
1996-01-10,2339.53,2354.15,2335.26,2340.31,0,0,0
1996-01-11,2325.72,2339.01,2316.12,2330.98,0,0,0
1996-01-12,2340.68,2360.42,2340.68,2353.89,0,0,0
1996-01-15,2365.12,2371.43,2350.88,2361.38,0,0,0
1996-01-16,2370.4,2382.6,2368.78,2379.43,0,0,0
1996-01-17,2395.28,2398.15,2365.24,2375.63,0,0,0
1996-01-18,2371.87,2395.88,2366.05,2389.62,0,0,0
1996-01-19,2397.93,2404.91,2385.63,2400.58,0,0,0
1996-01-22,2388.83,2399.75,2385.64,2391.74,0,0,0
1996-01-23,2382.35,2396.23,2380.06,2393.12,0,0,0
1996-01-24,2402.1,2437.86,2402.1,2436.68,0,0,0
1996-01-25,2441.62,2458.92,2427.71,2437.02,0,0,0
1996-01-26,2442.35,2450.33,2421.93,2449.71,0,0,0
1996-01-29,2448.1,2459.52,2434.7,2437.7,0,0,0
1996-01-30,2441.3,2458.06,2428.94,2456.09,0,0,0
1996-01-31,2466.09,2471.79,2452.53,2463.0,0,0,0
1996-02-01,2458.46,2473.58,2455.47,2472.53,0,0,0
1996-02-02,2475.53,2476.09,2450.43,2459.81,0,0,0
1996-02-05,2441.69,2442.48,2408.89,2416.84,0,0,0
1996-02-06,2418.82,2438.78,2414.08,2437.98,0,0,0
1996-02-07,2449.12,2451.84,2440.78,2442.43,0,0,0
1996-02-08,2448.24,2452.3,2409.47,2411.49,0,0,0
1996-02-09,2417.79,2436.22,2400.33,2435.07,0,0,0
1996-02-12,2435.07,2438.21,2420.96,2428.59,0,0,0
1996-02-13,2436.5,2441.68,2425.85,2436.09,0,0,0
1996-02-14,2425.51,2434.07,2421.03,2427.77,0,0,0
1996-02-15,2420.26,2427.82,2409.89,2426.51,0,0,0
1996-02-16,2425.41,2431.4,2411.68,2423.6,0,0,0
1996-02-19,2402.98,2404.02,2383.86,2387.6,0,0,0
1996-02-20,2396.41,2399.07,2359.19,2373.01,0,0,0
1996-02-21,2360.7,2402.51,2358.49,2401.59,0,0,0
1996-02-22,2400.74,2425.99,2400.74,2421.93,0,0,0
1996-02-23,2431.49,2466.31,2431.49,2449.52,0,0,0
1996-02-26,2448.11,2454.44,2436.28,2438.73,0,0,0
1996-02-27,2437.82,2458.85,2431.37,2449.09,0,0,0
1996-02-28,2455.39,2487.2,2455.31,2486.95,0,0,0
1996-02-29,2489.35,2494.66,2470.85,2485.18,0,0,0
1996-03-01,2489.95,2505.36,2487.07,2488.85,0,0,0
1996-03-04,2495.86,2497.63,2480.25,2486.83,0,0,0
1996-03-05,2495.26,2506.26,2471.5,2472.52,0,0,0
1996-03-06,2476.35,2486.02,2464.74,2471.38,0,0,0
1996-03-07,2472.03,2486.7,2468.16,2479.38,0,0,0
1996-03-08,2492.76,2493.52,2421.82,2448.8,0,0,0
1996-03-11,2412.11,2422.59,2387.74,2419.72,0,0,0
1996-03-12,2442.91,2448.3,2414.23,2415.29,0,0,0
1996-03-13,2426.14,2435.26,2416.46,2417.0,0,0,0
1996-03-14,2424.88,2433.59,2418.9,2432.46,0,0,0
1996-03-15,2437.28,2469.97,2437.18,2458.0,0,0,0
1996-03-18,2456.11,2474.88,2447.62,2472.55,0,0,0
1996-03-19,2486.54,2500.24,2481.28,2484.74,0,0,0
1996-03-20,2488.63,2495.09,2475.08,2491.73,0,0,0
1996-03-21,2497.24,2507.43,2491.73,2505.32,0,0,0
1996-03-22,2508.74,2511.28,2478.97,2479.84,0,0,0
1996-03-25,2493.33,2518.44,2493.22,2514.8,0,0,0
1996-03-26,2504.27,2517.45,2490.36,2505.78,0,0,0
1996-03-27,2516.97,2527.28,2511.26,2523.81,0,0,0
1996-03-28,2516.72,2522.59,2492.59,2502.94,0,0,0
1996-03-29,2505.5,2506.12,2477.99,2489.35,0,0,0
1996-04-01,2495.79,2501.65,2486.66,2500.75,0,0,0
1996-04-02,2503.39,2510.16,2491.06,2508.11,0,0,0
1996-04-03,2512.32,2512.63,2486.24,2489.52,0,0,0
1996-04-04,2494.8,2503.3,2487.05,2498.75,0,0,0
1996-04-09,2480.46,2513.32,2477.24,2510.81,0,0,0
1996-04-10,2523.48,2531.24,2516.86,2525.59,0,0,0
1996-04-11,2518.55,2522.64,2501.61,2508.12,0,0,0
1996-04-12,2516.74,2526.77,2507.94,2526.74,0,0,0
1996-04-15,2537.81,2548.26,2536.54,2540.79,0,0,0
1996-04-16,2539.35,2548.59,2532.66,2547.32,0,0,0
1996-04-17,2557.98,2559.6,2519.18,2519.82,0,0,0
1996-04-18,2518.28,2542.57,2518.05,2524.18,0,0,0
1996-04-19,2525.57,2537.46,2520.05,2535.86,0,0,0
1996-04-22,2546.2,2553.78,2542.35,2549.27,0,0,0
1996-04-23,2545.54,2555.74,2538.92,2549.12,0,0,0
1996-04-24,2555.49,2558.41,2523.7,2524.84,0,0,0
1996-04-25,2531.83,2540.42,2526.35,2538.68,0,0,0
1996-04-26,2546.56,2548.72,2529.14,2539.88,0,0,0
1996-04-29,2532.03,2532.03,2501.29,2505.97,0,0,0
1996-04-30,2506.36,2508.09,2486.0,2492.63,0,0,0
1996-05-02,2501.23,2503.66,2461.59,2465.49,0,0,0
1996-05-03,2458.33,2474.16,2451.93,2472.43,0,0,0
1996-05-06,2463.81,2475.05,2461.82,2473.52,0,0,0
1996-05-07,2475.33,2482.12,2466.92,2476.79,0,0,0
1996-05-08,2475.01,2484.96,2456.78,2456.78,0,0,0
1996-05-09,2468.77,2476.2,2464.87,2470.57,0,0,0
1996-05-10,2475.28,2499.14,2462.59,2499.02,0,0,0
1996-05-13,2495.93,2505.35,2491.89,2496.33,0,0,0
1996-05-14,2505.14,2531.73,2504.36,2528.2,0,0,0
1996-05-15,2535.0,2537.95,2523.9,2534.4,0,0,0
