Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1969-04-28,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-04-29,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-04-30,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-05-01,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-05-02,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-05-05,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-05-06,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-05-07,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-05-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-05-09,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-05-12,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-05-13,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-05-14,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-05-15,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-05-16,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-05-19,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-05-20,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-05-21,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-05-22,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-05-23,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-05-26,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-05-27,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-05-28,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-05-29,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-05-30,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-06-02,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-06-03,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-06-04,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-06-05,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-06-06,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-06-09,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-06-10,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-06-11,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-06-12,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-06-13,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-06-16,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-06-17,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-06-18,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-06-19,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-06-20,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-06-23,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-06-24,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-06-25,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-06-26,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-06-27,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-06-30,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-07-01,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-07-02,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-07-03,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-07-04,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-07-07,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-07-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-07-09,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-07-10,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-07-11,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-07-14,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-07-15,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-07-16,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-07-17,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-07-18,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-07-21,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-07-22,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-07-23,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-07-24,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-07-25,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-07-28,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-07-29,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-07-30,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-07-31,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-08-01,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-08-04,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-08-05,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-08-06,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-08-07,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-08-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-08-11,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-08-12,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-08-13,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-08-14,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-08-15,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-08-18,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-08-19,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-08-20,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-08-21,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-08-22,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-08-25,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-08-26,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-08-27,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-08-28,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-08-29,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-09-01,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-09-02,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-09-03,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-09-04,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-09-05,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-09-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-09-09,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-09-10,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-09-11,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-09-12,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-09-15,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-09-16,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-09-17,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-09-18,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-09-19,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-09-22,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-09-23,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-09-24,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-09-25,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-09-26,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-09-29,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-09-30,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-10-01,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-10-02,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-10-03,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-10-06,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-10-07,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-10-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-10-09,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-10-10,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-10-13,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-10-14,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-10-15,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-10-16,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-10-17,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-10-20,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-10-21,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-10-22,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-10-23,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-10-24,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-10-27,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-10-28,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-10-29,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-10-30,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-10-31,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-11-03,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-11-04,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-11-05,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-11-06,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-11-07,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-11-10,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-11-11,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-11-12,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
1969-11-13,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,3.536880299748191e-08,0,0.0,0.0
